Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
33,Yes,Travel_Rarely,403,Research & Development,1,4,Medical,2126,1,Male,33,3,1,Research Scientist,4,Divorced,2973,3608,2,No,13,3,2,1,13,2,4,6,3,4,6
35,No,Travel_Rarely,1075,Sales,3,3,Other,2127,4,Female,39,3,2,Manager,2,Single,6440,17017,1,No,13,3,1,1,19,4,2,8,3,3,2
21,No,Travel_Frequently,1391,Research & Development,1,2,Life Sciences,2128,2,Male,54,2,1,Manufacturing Director,4,Married,2209,25632,2,No,13,3,1,0,9,4,3,1,0,1,1
39,Yes,Travel_Frequently,1114,Research & Development,6,3,Medical,2129,3,Male,81,3,1,Manager,1,Married,2725,10088,3,Yes,11,4,4,0,13,2,3,4,4,4,4
18,Yes,Travel_Rarely,113,Research & Development,12,3,Medical,2130,4,Male,43,4,3,Manufacturing Director,4,Single,8638,16025,1,No,14,4,4,1,24,4,2,8,1,0,7
46,No,Travel_Rarely,1162,Research & Development,2,2,Medical,2131,3,Male,89,3,1,Manufacturing Director,1,Married,2228,3739,0,No,14,3,4,2,13,4,3,12,1,0,8
30,No,Travel_Frequently,350,Sales,5,3,Medical,2132,1,Male,88,3,2,Sales Executive,4,Divorced,4498,6463,1,Yes,16,3,4,3,4,3,3,2,2,2,0
38,No,Travel_Rarely,1469,Research & Development,14,1,Medical,2133,2,Male,97,1,2,Manufacturing Director,3,Married,6276,20408,0,Yes,15,3,4,0,6,2,3,4,1,2,0
43,No,Travel_Rarely,1008,Sales,12,2,Medical,2134,4,Male,94,3,4,Sales Representative,3,Divorced,11923,16077,2,Yes,17,4,4,0,23,4,3,0,0,0,0
32,No,Non-Travel,1224,Research & Development,5,1,Life Sciences,2135,3,Male,87,4,3,Research Scientist,2,Married,8890,7309,2,Yes,11,3,1,2,32,5,3,32,2,0,2
25,No,Travel_Frequently,1074,Sales,15,2,Life Sciences,2136,2,Female,87,3,1,Sales Representative,3,Divorced,2367,10587,1,No,15,3,2,0,16,4,3,0,0,0,0
37,No,Travel_Rarely,1407,Sales,5,1,Marketing,2137,4,Female,65,3,2,Sales Representative,3,Married,5490,19175,4,No,15,3,2,2,17,3,4,3,0,3,0
40,Yes,Non-Travel,591,Research & Development,15,4,Other,2138,2,Male,65,1,1,Laboratory Technician,4,Divorced,2215,16507,0,No,11,3,1,0,25,2,4,5,5,1,1
42,Yes,Travel_Rarely,687,Research & Development,4,4,Medical,2139,2,Male,60,4,2,Research Scientist,2,Single,4522,10997,1,No,11,3,1,2,0,2,3,0,0,0,0
33,Yes,Non-Travel,1208,Research & Development,3,4,Other,2140,2,Male,40,3,1,Manager,3,Married,2640,6628,3,Yes,21,3,4,1,14,2,2,10,3,0,9
54,Yes,Non-Travel,886,Research & Development,1,3,Medical,2141,3,Female,49,3,1,Laboratory Technician,2,Divorced,3099,25241,1,No,11,3,4,3,11,4,3,5,5,1,5
37,No,Travel_Frequently,951,Research & Development,5,2,Marketing,2142,4,Female,82,3,2,Healthcare Representative,2,Divorced,4623,12936,4,Yes,11,3,2,1,22,3,3,5,5,5,0
35,No,Travel_Rarely,953,Research & Development,2,1,Life Sciences,2143,4,Female,37,2,1,Laboratory Technician,3,Married,3173,8871,2,No,16,3,3,0,1,2,2,1,0,1,1
31,Yes,Travel_Rarely,899,Research & Development,4,2,Medical,2144,3,Male,32,4,1,Manager,1,Married,2717,20958,0,Yes,14,3,3,0,10,0,3,3,3,3,1
44,No,Travel_Frequently,114,Research & Development,11,2,Life Sciences,2145,3,Female,75,3,1,Research Director,2,Single,2112,11878,0,No,13,4,3,2,11,3,3,1,1,1,0
36,No,Travel_Rarely,960,Research & Development,1,4,Life Sciences,2146,3,Male,98,3,3,Manager,4,Divorced,7173,26588,0,Yes,12,3,3,0,8,2,3,7,7,0,7
48,No,Travel_Rarely,1337,Human Resources,1,3,Medical,2147,2,Male,58,2,2,Manager,3,Married,5904,18092,0,No,19,3,1,1,8,2,3,4,4,3,4
32,No,Travel_Rarely,994,Research & Development,3,2,Life Sciences,2148,2,Female,92,3,3,Healthcare Representative,3,Married,8776,3045,0,No,18,3,4,1,17,3,2,6,2,5,1
39,No,Travel_Rarely,1471,Research & Development,17,3,Medical,2149,3,Female,81,2,3,Research Scientist,3,Married,9627,25823,4,No,14,3,1,2,21,3,3,12,0,3,12
42,No,Travel_Rarely,1059,Sales,22,3,Medical,2150,3,Female,46,1,3,Manager,1,Single,9105,22484,2,No,12,3,4,0,13,4,2,7,4,0,2
33,No,Travel_Frequently,908,Sales,1,5,Life Sciences,2151,4,Male,33,3,2,Manager,4,Single,6228,4844,1,Yes,11,3,3,2,15,1,3,0,0,0,0
36,Yes,Travel_Frequently,379,Research & Development,3,4,Other,2152,1,Female,89,3,2,Manufacturing Director,3,Divorced,5191,8048,9,No,15,3,2,0,17,3,3,2,2,2,1
35,No,Travel_Rarely,878,Research & Development,7,3,Medical,2153,4,Male,71,3,2,Laboratory Technician,4,Divorced,4705,9029,2,No,12,3,2,0,17,5,3,2,0,2,0
46,No,Non-Travel,793,Sales,5,3,Medical,2154,4,Female,78,3,2,Sales Executive,4,Divorced,6353,11211,3,No,17,3,2,0,16,4,3,5,0,0,0
21,No,Non-Travel,965,Research & Development,4,3,Medical,2155,4,Female,62,2,2,Manufacturing Director,3,Married,4886,4777,1,No,11,3,3,2,3,1,2,3,0,2,0
35,Yes,Travel_Rarely,1206,Research & Development,14,3,Medical,2156,3,Female,36,4,1,Research Scientist,3,Married,2145,13561,0,No,15,3,2,0,8,2,3,2,2,0,1
18,Yes,Travel_Rarely,242,Research & Development,5,5,Life Sciences,2157,4,Male,35,4,1,Research Director,3,Married,3093,26808,4,Yes,12,3,1,3,24,1,3,24,4,0,0
51,No,Travel_Rarely,608,Research & Development,15,2,Marketing,2158,3,Female,55,3,4,Manufacturing Director,2,Single,14612,2761,0,No,14,3,1,0,9,0,3,1,1,1,1
36,No,Travel_Rarely,590,Sales,7,1,Life Sciences,2159,4,Male,46,2,3,Manager,1,Married,6720,17611,2,Yes,13,3,3,1,8,4,3,4,4,0,0
37,No,Travel_Frequently,1257,Research & Development,1,4,Life Sciences,2160,1,Female,57,1,2,Research Scientist,4,Married,4825,17332,6,No,14,3,4,2,17,2,4,6,1,2,2
32,No,Travel_Rarely,857,Research & Development,29,4,Life Sciences,2161,3,Female,51,3,2,Healthcare Representative,3,Single,4442,21947,0,No,16,3,3,0,11,3,2,0,0,0,0
49,Yes,Travel_Rarely,336,Research & Development,29,3,Medical,2162,4,Male,50,4,2,Research Scientist,4,Single,4041,12286,2,No,12,3,3,1,16,3,3,1,0,1,1
37,No,Travel_Rarely,154,Research & Development,10,1,Life Sciences,2163,3,Male,69,2,5,Research Director,3,Married,15370,20961,3,No,21,3,4,0,9,2,3,3,3,3,3
20,Yes,Travel_Rarely,870,Research & Development,2,1,Life Sciences,2164,1,Male,80,2,4,Research Director,3,Married,9965,25523,3,Yes,12,3,3,0,8,3,4,8,2,0,3
34,No,Travel_Rarely,1314,Research & Development,4,1,Life Sciences,2165,3,Male,61,3,3,Research Director,2,Single,8118,5433,1,Yes,17,3,1,0,12,2,2,9,6,0,4
27,No,Travel_Frequently,719,Sales,1,1,Life Sciences,2166,1,Male,45,3,2,Sales Executive,4,Divorced,5393,20638,0,No,13,3,2,0,8,4,3,8,2,2,8
24,No,Travel_Rarely,813,Research & Development,1,3,Medical,2167,3,Male,98,3,4,Research Director,1,Married,11420,16131,0,No,18,3,3,1,16,2,3,10,6,4,1
32,No,Travel_Rarely,243,Sales,2,4,Life Sciences,2168,3,Male,94,4,3,Manager,2,Divorced,8966,23312,6,No,13,3,4,0,13,2,3,0,0,0,0
35,No,Travel_Frequently,962,Research & Development,1,1,Medical,2169,2,Female,92,4,5,Manufacturing Director,4,Single,16394,5552,1,No,16,4,1,1,16,2,2,7,7,1,0
34,Yes,Travel_Rarely,843,Sales,17,3,Life Sciences,2170,1,Male,88,3,3,Sales Executive,3,Married,10324,25271,1,No,13,3,2,3,18,3,3,18,0,7,3
41,No,Travel_Rarely,462,Human Resources,15,3,Other,2171,2,Female,96,2,2,Manager,4,Married,6439,23408,1,No,11,3,3,1,3,2,3,3,3,1,2
38,No,Travel_Frequently,1204,Research & Development,3,4,Medical,2172,3,Male,91,3,3,Laboratory Technician,2,Single,7646,17326,3,Yes,16,3,2,1,14,3,3,13,1,0,5
42,No,Travel_Frequently,1315,Sales,29,3,Human Resources,2173,4,Male,64,3,1,Sales Representative,3,Married,2044,12655,3,No,13,3,4,2,36,3,3,36,7,0,4
39,Yes,Travel_Rarely,279,Research & Development,11,3,Human Resources,2174,1,Male,65,2,1,Manufacturing Director,4,Divorced,2022,16865,4,Yes,15,3,2,1,16,2,2,16,16,0,4
52,Yes,Travel_Frequently,1053,Sales,5,3,Other,2175,1,Male,78,3,3,Sales Representative,3,Married,7534,13117,5,Yes,14,4,4,0,22,3,2,2,2,2,0
42,Yes,Non-Travel,767,Research & Development,13,3,Technical Degree,2176,2,Female,53,1,3,Healthcare Representative,3,Married,7023,18070,0,Yes,13,4,1,0,16,2,1,5,1,1,0
39,No,Travel_Frequently,631,Research & Development,6,4,Medical,2177,3,Female,73,2,2,Research Scientist,3,Married,5864,11257,2,No,15,4,3,1,14,3,4,12,5,2,0
34,No,Travel_Rarely,667,Research & Development,2,1,Other,2178,2,Male,31,2,3,Laboratory Technician,3,Single,6501,19022,0,No,16,3,4,0,16,5,2,8,5,1,8
35,No,Travel_Rarely,277,Research & Development,8,4,Life Sciences,2179,2,Male,60,3,4,Research Director,1,Single,13973,25689,1,No,16,3,2,1,2,2,3,2,2,0,2
43,No,Travel_Frequently,1239,Research & Development,7,3,Other,2180,3,Female,60,1,2,Healthcare Representative,4,Divorced,5084,24723,3,No,18,3,3,1,15,3,3,13,0,0,5
24,Yes,Travel_Rarely,1107,Research & Development,11,2,Medical,2181,1,Male,87,1,5,Manufacturing Director,4,Married,19678,2659,4,No,11,3,4,0,22,1,2,22,3,2,5
40,Yes,Travel_Rarely,555,Human Resources,1,3,Medical,2182,2,Male,81,3,2,Manager,3,Divorced,5243,24762,0,Yes,16,3,1,0,9,1,3,1,1,1,1
43,Yes,Travel_Rarely,1461,Sales,8,3,Technical Degree,2183,3,Male,77,2,4,Sales Representative,4,Single,13601,17601,3,Yes,17,4,2,0,11,3,2,4,0,2,3
22,No,Travel_Frequently,806,Research & Development,1,3,Life Sciences,2184,1,Female,84,1,1,Research Scientist,2,Married,2910,26536,3,Yes,15,3,4,2,11,4,3,11,0,1,0
38,Yes,Travel_Rarely,822,Research & Development,5,1,Life Sciences,2185,1,Female,88,3,2,Research Director,4,Single,5535,10971,4,Yes,13,3,1,0,1,0,2,1,1,0,1
33,Yes,Travel_Rarely,574,Research & Development,1,3,Life Sciences,2186,2,Male,45,3,3,Manufacturing Director,3,Single,7800,25729,0,No,12,3,4,2,17,2,4,6,0,1,0
32,Yes,Travel_Rarely,346,Research & Development,8,4,Life Sciences,2187,3,Female,98,2,2,Manufacturing Director,2,Divorced,6130,24709,5,Yes,15,3,3,0,5,4,3,5,0,0,0
28,No,Non-Travel,545,Sales,1,3,Medical,2188,1,Male,91,2,3,Manager,2,Single,8296,11154,0,No,14,3,4,0,6,4,3,1,1,1,1
32,No,Non-Travel,1176,Sales,1,3,Life Sciences,2189,1,Female,66,2,5,Sales Executive,3,Married,15188,5388,0,Yes,14,4,2,1,20,4,2,4,1,1,1
35,Yes,Travel_Rarely,708,Research & Development,9,3,Life Sciences,2190,2,Male,59,3,5,Research Scientist,3,Married,15459,13919,0,No,17,3,1,1,12,3,3,2,2,2,2
38,No,Travel_Rarely,130,Research & Development,5,3,Medical,2191,3,Female,98,4,4,Laboratory Technician,4,Married,10386,6241,2,No,15,4,2,0,22,6,3,11,0,0,5
39,No,Travel_Rarely,213,Sales,11,2,Life Sciences,2192,4,Male,100,3,1,Sales Representative,4,Married,3214,11666,7,No,11,4,2,0,19,2,3,5,5,0,0
36,No,Travel_Rarely,360,Sales,1,3,Technical Degree,2193,4,Male,92,4,3,Manager,2,Married,9463,5455,3,No,11,3,2,0,8,4,3,0,0,0,0
39,No,Travel_Rarely,1277,Sales,14,2,Technical Degree,2194,2,Male,66,3,2,Sales Executive,3,Single,4697,17475,7,No,17,4,1,0,3,0,2,3,3,0,0
20,No,Travel_Rarely,799,Human Resources,9,1,Life Sciences,2195,1,Male,53,1,3,Manager,4,Divorced,6496,3777,0,Yes,17,3,4,2,18,1,2,5,0,3,5
29,No,Travel_Rarely,1080,Research & Development,4,3,Technical Degree,2196,1,Male,44,3,3,Research Scientist,4,Married,8336,4235,2,No,18,3,3,0,11,3,2,11,0,1,2
38,Yes,Travel_Rarely,253,Sales,1,2,Medical,2197,2,Male,36,2,1,Sales Representative,4,Married,2749,7065,0,No,15,4,4,0,24,3,2,5,5,1,5
47,No,Travel_Rarely,1254,Research & Development,3,4,Life Sciences,2198,3,Female,68,2,2,Healthcare Representative,4,Married,4221,4885,0,Yes,18,3,1,2,17,1,2,7,1,0,2
23,No,Travel_Rarely,344,Sales,2,2,Life Sciences,2199,4,Male,83,1,2,Manager,4,Single,4348,21961,2,No,18,4,3,0,14,3,3,14,0,4,2
32,No,Travel_Frequently,1368,Research & Development,6,3,Technical Degree,2200,2,Male,58,3,3,Manufacturing Director,3,Married,9171,19217,2,Yes,15,3,2,0,30,2,4,30,1,0,2
57,No,Travel_Rarely,1008,Research & Development,6,4,Life Sciences,2201,3,Male,68,3,2,Laboratory Technician,2,Married,5384,21378,4,No,14,3,2,1,2,4,4,2,1,0,2
18,No,Travel_Rarely,727,Human Resources,3,3,Marketing,2202,2,Male,37,3,1,Human Resources,1,Married,2811,22070,3,No,15,3,4,0,25,3,2,14,14,0,1
32,Yes,Travel_Rarely,305,Sales,17,2,Life Sciences,2203,4,Male,56,3,5,Sales Executive,3,Single,14237,22590,0,Yes,11,3,3,1,1,4,3,1,1,1,1
30,No,Travel_Rarely,1454,Research & Development,2,4,Technical Degree,2204,3,Male,40,1,5,Healthcare Representative,3,Married,16660,7240,1,No,12,3,3,0,11,4,3,4,2,3,4
36,Yes,Travel_Rarely,1232,Research & Development,6,2,Life Sciences,2205,4,Female,39,3,3,Research Director,3,Married,7735,7223,7,No,15,3,4,1,9,1,3,2,0,0,2
23,Yes,Travel_Rarely,1024,Research & Development,10,3,Life Sciences,2206,3,Male,90,3,1,Research Scientist,3,Married,2919,11637,0,No,15,3,4,0,15,3,2,6,6,0,5
48,No,Non-Travel,692,Sales,6,2,Technical Degree,2207,2,Female,66,2,1,Sales Executive,1,Married,2539,25129,2,Yes,17,3,4,0,15,4,3,0,0,0,0
28,No,Travel_Rarely,247,Research & Development,1,2,Life Sciences,2208,3,Female,59,4,2,Laboratory Technician,1,Divorced,4630,10762,0,Yes,14,3,3,2,17,1,3,17,4,0,0
28,Yes,Travel_Rarely,1382,Research & Development,1,2,Life Sciences,2209,1,Male,55,3,1,Healthcare Representative,1,Single,2206,16024,1,Yes,13,3,2,0,2,2,2,0,0,0,0
50,No,Travel_Frequently,562,Sales,2,3,Medical,2210,1,Male,49,2,2,Sales Representative,4,Divorced,5094,10798,0,No,19,3,4,2,2,4,2,2,2,1,2
24,No,Non-Travel,248,Research & Development,4,2,Medical,2211,1,Male,37,3,2,Research Director,1,Single,6281,7530,0,No,12,3,3,1,9,1,3,1,1,1,1
31,Yes,Travel_Rarely,1320,Sales,14,1,Life Sciences,2212,1,Female,66,3,1,Manager,3,Divorced,2070,16484,1,No,14,3,3,0,16,2,3,0,0,0,0
38,No,Travel_Frequently,724,Research & Development,1,1,Life Sciences,2213,3,Female,81,3,2,Laboratory Technician,3,Married,4360,11014,2,No,12,3,1,3,5,3,2,0,0,0,0
36,No,Travel_Rarely,1113,Sales,1,4,Other,2214,4,Male,86,1,1,Manager,3,Married,2439,4729,1,Yes,13,4,4,0,12,4,3,4,3,2,3
30,Yes,Travel_Rarely,986,Research & Development,1,3,Technical Degree,2215,4,Male,71,2,1,Manager,1,Married,3143,21876,3,No,16,3,1,0,11,3,3,2,2,2,1
21,No,Travel_Rarely,289,Research & Development,4,5,Marketing,2216,3,Male,59,2,5,Manufacturing Director,1,Divorced,19999,24189,4,No,13,3,3,0,6,4,3,2,0,2,1
38,No,Travel_Frequently,1280,Research & Development,24,4,Other,2217,3,Female,32,4,3,Laboratory Technician,3,Single,9701,24123,5,No,13,4,3,0,14,1,3,1,1,1,0
39,Yes,Travel_Rarely,1282,Sales,2,4,Technical Degree,2218,1,Male,35,3,2,Sales Representative,3,Divorced,6412,26875,3,No,16,3,2,0,2,3,3,2,1,2,2
46,No,Travel_Rarely,1164,Sales,1,3,Life Sciences,2219,4,Male,86,2,2,Manager,4,Single,4393,11208,1,No,15,4,3,3,22,4,3,22,0,0,8
37,No,Travel_Rarely,1300,Research & Development,4,2,Other,2220,1,Male,85,3,5,Laboratory Technician,2,Single,19999,22894,4,Yes,12,3,3,2,10,2,3,8,1,1,3
38,No,Travel_Rarely,288,Sales,18,4,Life Sciences,2221,4,Male,90,3,3,Sales Executive,4,Married,7754,13495,1,No,18,3,1,1,25,3,4,0,0,0,0
24,Yes,Travel_Rarely,759,Sales,1,4,Life Sciences,2222,2,Male,43,3,1,Manager,1,Married,2572,7363,5,Yes,18,3,1,1,9,4,3,9,0,1,0
29,No,Travel_Rarely,1116,Research & Development,19,4,Life Sciences,2223,4,Male,66,4,2,Research Director,4,Single,5836,23805,2,No,17,3,3,0,10,2,3,2,0,0,2
38,Yes,Travel_Rarely,1228,Research & Development,3,1,Life Sciences,2224,4,Female,34,3,3,Manager,4,Divorced,8265,16997,0,Yes,12,3,3,1,15,1,2,3,1,0,1
40,No,Travel_Frequently,618,Research & Development,4,3,Life Sciences,2225,2,Male,71,3,1,Research Scientist,1,Married,2708,5892,1,Yes,11,3,3,0,8,0,3,7,0,0,0
29,No,Travel_Rarely,929,Research & Development,1,1,Other,2226,2,Female,95,3,1,Manager,3,Married,3052,2131,0,Yes,11,3,3,1,14,3,4,1,1,0,0
26,Yes,Travel_Rarely,1213,Sales,1,2,Life Sciences,2227,3,Male,89,3,2,Manager,3,Single,6023,15635,3,No,11,3,3,3,11,2,3,3,0,0,0
36,No,Non-Travel,1163,Research & Development,4,2,Medical,2228,3,Female,76,4,2,Manufacturing Director,1,Single,5548,22496,1,No,21,3,1,0,9,2,3,7,7,0,7
47,Yes,Travel_Rarely,1382,Research & Development,7,1,Medical,2229,3,Male,86,3,1,Manufacturing Director,4,Married,2479,26997,0,No,15,3,2,3,5,2,3,4,2,0,1
36,No,Travel_Rarely,648,Research & Development,2,3,Life Sciences,2230,1,Male,100,3,3,Research Scientist,2,Married,7665,6387,2,Yes,13,4,3,1,18,2,2,2,2,0,0
41,Yes,Travel_Rarely,999,Research & Development,26,3,Technical Degree,2231,1,Female,92,3,2,Manager,1,Married,4715,6072,8,No,18,3,1,3,20,2,2,1,1,0,1
24,Yes,Travel_Rarely,1392,Research & Development,6,1,Life Sciences,2232,4,Male,60,3,3,Research Director,3,Divorced,8928,25352,0,Yes,18,4,4,1,16,3,2,4,4,0,4
49,No,Travel_Frequently,1230,Research & Development,2,1,Other,2233,4,Male,31,3,3,Research Scientist,4,Married,8935,20190,0,No,11,3,3,1,24,2,3,1,0,0,1
44,No,Travel_Frequently,562,Sales,11,3,Life Sciences,2234,1,Male,44,3,2,Sales Executive,1,Married,6218,17214,2,No,11,4,2,0,15,4,3,1,1,0,1
50,No,Travel_Rarely,1428,Research & Development,1,2,Medical,2235,3,Female,49,1,2,Research Director,3,Divorced,6422,18424,7,No,12,3,2,2,11,4,3,4,3,0,4
34,No,Travel_Rarely,699,Sales,2,2,Other,2236,3,Male,95,4,3,Manager,3,Married,8588,25208,4,No,13,3,1,1,7,3,3,7,1,1,7
30,No,Travel_Rarely,1090,Research & Development,1,3,Life Sciences,2237,4,Male,90,3,3,Laboratory Technician,4,Divorced,7204,10080,4,Yes,14,3,4,2,9,5,4,0,0,0,0
39,No,Non-Travel,398,Research & Development,10,3,Technical Degree,2238,3,Female,79,1,3,Research Director,1,Single,6720,8339,2,No,15,4,4,0,14,3,3,3,1,2,3
18,No,Travel_Rarely,1142,Research & Development,1,3,Life Sciences,2239,1,Male,47,3,2,Research Director,4,Married,4021,4381,1,Yes,19,3,4,0,10,0,2,10,8,0,4
46,Yes,Travel_Rarely,951,Sales,6,4,Medical,2240,3,Female,73,3,4,Sales Executive,3,Married,15251,18731,0,Yes,14,4,2,0,9,3,3,9,3,0,6
32,Yes,Travel_Rarely,107,Research & Development,3,3,Medical,2241,3,Male,66,2,1,Laboratory Technician,1,Married,3023,25885,3,Yes,16,3,2,1,16,5,3,16,0,0,5
40,No,Travel_Frequently,1304,Research & Development,4,4,Technical Degree,2242,4,Male,92,2,2,Healthcare Representative,1,Married,5598,6963,2,No,13,3,3,1,4,2,3,2,1,0,0
44,No,Travel_Rarely,1093,Research & Development,18,3,Medical,2243,1,Female,74,3,2,Laboratory Technician,3,Divorced,6020,12987,5,Yes,17,3,3,0,6,2,3,3,3,0,2
23,No,Travel_Rarely,1214,Research & Development,9,4,Life Sciences,2244,4,Male,78,3,2,Manager,4,Married,4181,17014,0,Yes,18,4,3,1,10,3,3,10,9,0,1
35,Yes,Travel_Rarely,488,Sales,1,4,Other,2245,2,Male,60,2,4,Sales Representative,1,Married,12090,20830,0,No,13,4,4,0,0,2,3,0,0,0,0
40,No,Travel_Frequently,943,Research & Development,8,4,Life Sciences,2246,3,Male,35,3,3,Laboratory Technician,3,Divorced,8957,12520,0,No,14,3,1,3,13,3,3,13,0,7,3
44,No,Travel_Rarely,882,Research & Development,7,4,Marketing,2247,3,Male,79,3,1,Healthcare Representative,4,Single,3101,23841,6,No,16,3,2,3,3,4,3,2,2,0,2
33,No,Travel_Frequently,1437,Research & Development,14,3,Marketing,2248,1,Male,49,2,1,Research Scientist,4,Married,2724,18324,1,No,15,4,1,3,8,3,3,6,6,5,5
30,Yes,Travel_Rarely,360,Sales,1,4,Life Sciences,2249,3,Male,94,2,3,Sales Representative,3,Single,7188,21433,0,No,20,3,4,2,4,4,4,1,1,1,1
19,No,Travel_Rarely,307,Research & Development,3,4,Life Sciences,2250,4,Female,86,2,3,Laboratory Technician,4,Married,8809,5361,0,No,13,3,2,0,2,3,3,0,0,0,0
30,No,Travel_Rarely,1037,Research & Development,3,3,Other,2251,3,Male,31,4,3,Manager,4,Divorced,7462,25767,5,No,11,3,4,0,10,0,2,10,2,0,0
43,No,Travel_Rarely,1442,Research & Development,10,1,Life Sciences,2252,3,Female,49,3,4,Manufacturing Director,2,Single,12498,4545,2,No,13,3,4,0,6,3,2,3,3,0,0
37,No,Travel_Rarely,644,Research & Development,5,5,Marketing,2253,4,Male,73,2,1,Manufacturing Director,3,Single,2557,22516,0,No,18,4,4,0,0,1,3,0,0,0,0
37,No,Travel_Rarely,1432,Research & Development,6,3,Other,2254,3,Male,40,1,2,Manager,4,Single,6384,12860,3,No,16,3,3,1,15,2,3,7,7,3,7
42,No,Travel_Rarely,1194,Research & Development,2,3,Life Sciences,2255,1,Male,78,3,2,Research Director,3,Married,4393,12470,1,No,14,3,4,0,9,2,4,0,0,0,0
33,No,Travel_Rarely,1101,Research & Development,5,3,Life Sciences,2256,4,Male,99,3,1,Manufacturing Director,4,Divorced,2445,3270,2,No,11,3,1,1,14,2,3,9,3,2,6
56,No,Travel_Rarely,582,Research & Development,8,4,Medical,2257,2,Female,66,4,1,Research Scientist,4,Married,3165,9548,2,No,11,3,4,1,10,1,3,3,0,1,0
35,No,Travel_Rarely,990,Research & Development,3,1,Life Sciences,2258,3,Female,42,3,1,Research Scientist,3,Single,2508,22860,0,No,16,3,3,0,11,5,3,4,4,4,0
45,No,Travel_Rarely,307,Research & Development,1,3,Medical,2259,4,Male,86,2,3,Laboratory Technician,1,Married,8512,7545,2,Yes,17,3,4,0,24,3,3,24,2,0,5
51,No,Travel_Rarely,161,Sales,7,3,Life Sciences,2260,3,Male,35,3,1,Sales Representative,4,Married,3147,12723,0,No,11,3,4,1,12,4,3,1,1,0,1
43,No,Travel_Rarely,702,Research & Development,2,3,Human Resources,2261,3,Female,75,3,3,Healthcare Representative,3,Divorced,8043,14376,3,Yes,18,3,1,0,18,2,2,6,2,3,5
21,No,Travel_Rarely,602,Research & Development,5,2,Other,2262,4,Female,97,4,2,Manufacturing Director,1,Married,5512,15596,0,No,13,3,2,1,20,3,3,5,0,0,2
23,Yes,Travel_Frequently,470,Research & Development,1,1,Medical,2263,3,Male,51,3,1,Healthcare Representative,3,Married,2134,7830,0,No,14,4,3,0,11,2,4,0,0,0,0
20,No,Non-Travel,885,Human Resources,1,4,Other,2264,3,Male,60,1,1,Manager,4,Divorced,2835,18401,0,Yes,16,3,1,0,13,3,4,13,0,0,2
27,No,Travel_Frequently,395,Research & Development,1,4,Medical,2265,4,Male,59,3,1,Research Director,3,Divorced,2154,17204,1,No,20,4,4,0,5,3,1,1,1,1,1
49,Yes,Travel_Frequently,1043,Research & Development,2,3,Life Sciences,2266,4,Male,62,3,1,Manufacturing Director,4,Single,2537,23945,9,No,15,3,2,0,2,5,3,2,2,1,2
34,No,Travel_Frequently,1054,Research & Development,1,3,Marketing,2267,2,Female,66,4,3,Manufacturing Director,1,Single,9046,24297,1,No,12,3,1,3,12,1,2,1,1,1,1
36,No,Travel_Rarely,253,Research & Development,8,3,Medical,2268,4,Male,86,3,2,Manager,2,Divorced,4421,13417,0,No,15,3,2,1,10,1,3,10,0,0,2
43,No,Travel_Rarely,714,Research & Development,10,3,Medical,2269,1,Female,84,2,3,Manufacturing Director,2,Married,9135,24714,4,No,16,3,3,0,14,0,3,4,1,1,0
25,No,Travel_Rarely,720,Research & Development,1,4,Life Sciences,2270,2,Male,55,2,3,Manager,3,Married,10282,14699,2,No,11,3,1,2,6,2,2,1,1,1,1
20,No,Travel_Rarely,320,Research & Development,5,4,Life Sciences,2271,4,Female,60,3,1,Manufacturing Director,1,Single,2539,14590,4,No,18,3,4,1,11,4,4,11,4,1,0
24,Yes,Travel_Rarely,1279,Research & Development,5,4,Other,2272,2,Female,67,3,1,Manufacturing Director,2,Married,2599,25007,1,No,21,3,1,2,7,4,3,3,1,0,2
36,Yes,Travel_Rarely,1450,Research & Development,26,3,Marketing,2273,4,Male,80,2,3,Research Director,2,Married,8083,11088,0,Yes,16,3,3,2,22,3,3,22,2,0,3
42,No,Travel_Rarely,202,Sales,5,2,Marketing,2274,4,Female,93,3,3,Sales Executive,4,Married,8353,11472,1,No,12,3,4,1,10,1,3,2,2,0,0
23,No,Travel_Rarely,573,Sales,14,3,Other,2275,3,Female,75,3,2,Sales Executive,4,Single,4479,9270,0,Yes,15,3,3,2,11,3,2,0,0,0,0
22,No,Travel_Rarely,1373,Sales,2,4,Life Sciences,2276,4,Male,62,3,4,Manager,3,Divorced,11248,24302,3,Yes,18,3,3,0,9,2,3,9,6,1,2
46,Yes,Travel_Rarely,1452,Sales,3,2,Technical Degree,2277,2,Female,47,2,3,Sales Executive,4,Married,9979,22680,1,Yes,11,3,2,1,17,2,3,0,0,0,0
39,No,Travel_Rarely,1387,Sales,9,1,Life Sciences,2278,4,Female,35,4,2,Sales Executive,1,Married,5702,12217,2,Yes,14,3,4,0,7,3,3,3,0,1,3
